id_subsistema;nom_subsistema;id_estado;nom_estado;nom_agente_principal;id_subestacao;nom_subestacao;val_niveltensao;id_estacao;num_barra;val_latitude;val_longitude
S;Sul;RS;Rio Grande do Sul;CGT ELETROSUL;SCFCO;FOZ CHAPECO;230.0;SCFCO-2A;1071;-27.1400;-53.0528
S;Sul;RS;Rio Grande do Sul;CPFL T;RSGAR1;GARIBALDI 1;69.0;RSGAR10A;1205;-29.2372;-51.5119
S;Sul;RS;Rio Grande do Sul;CPFL T;RSGAR1;GARIBALDI 1;230.0;RSGAR12A;1206;-29.2372;-51.5119
S;Sul;RS;Rio Grande do Sul;CGT ELETROSUL;RSGRA;GRAVATAI;230.0;RSGRA-2C;94189;-29.8847;-51.0614
S;Sul;RS;Rio Grande do Sul;CGT ELETROSUL;RSGRA;GRAVATAI;230.0;RSGRA-2B;94188;-29.8847;-51.0614
S;Sul;RS;Rio Grande do Sul;CGT ELETROSUL;RSGRA;GRAVATAI;230.0;RSGRA-2A;94187;-29.8847;-51.0614
S;Sul;RS;Rio Grande do Sul;CGT ELETROSUL;RSGRA;GRAVATAI;500.0;RSGRA-5A;976;-29.8847;-51.0614
S;Sul;RS;Rio Grande do Sul;CPFL T;RSGRA2;GRAVATAI2;69.0;RSGRA20A;1209;-29.8853;-51.0642
S;Sul;RS;Rio Grande do Sul;CPFL T;RSGRA2;GRAVATAI2;230.0;RSGRA22A;1210;-29.8853;-51.0642
S;Sul;RS;Rio Grande do Sul;CGT ELETROSUL;RSGRA3;GRAVATAI3;69.0;RSGRA30A;1314;-29.8944;-50.9833
S;Sul;RS;Rio Grande do Sul;CGT ELETROSUL;RSGRA3;GRAVATAI3;230.0;RSGRA32A;1313;-29.8944;-50.9833
S;Sul;RS;Rio Grande do Sul;CPFL T;RSGUA2;GUAIBA 2;69.0;RSGUA20A;1197;-30.1299;-51.3817
S;Sul;RS;Rio Grande do Sul;CPFL T;RSGUA2;GUAIBA 2;230.0;RSGUA22A;1199;-30.1299;-51.3817
S;Sul;RS;Rio Grande do Sul;CHIMARRÃO;RSGUA3;GUAIBA 3;230.0;RSGUA32A;975;-30.0483;-51.5293
S;Sul;RS;Rio Grande do Sul;CHIMARRÃO;RSGUA3;GUAIBA 3;500.0;RSGUA35A;974;-30.0483;-51.5293
S;Sul;RS;Rio Grande do Sul;CPFL T;RSGRT;GUARITA;69.0;RSGRT-0A;1214;-27.6119;-53.5694
S;Sul;RS;Rio Grande do Sul;CPFL T;RSGRT;GUARITA;230.0;RSGRT-2A;1213;-27.6119;-53.5694
S;Sul;RS;Rio Grande do Sul;CGT ELETROSUL;RSIJU2;IJUI 2;69.0;RSIJU20A;1322;-28.3637;-53.9041
S;Sul;RS;Rio Grande do Sul;CGT ELETROSUL;RSIJU2;IJUI 2;230.0;RSIJU22A;1323;-28.3637;-53.9041
S;Sul;RS;Rio Grande do Sul;CSN;RSUITA;ITAUBA;230.0;RSUITA2A;1215;-29.2607;-53.2359
S;Sul;RS;Rio Grande do Sul;TESB;RSJBO;JARDIM BOTANICO;69.0;RSJBO-0A;10007;-30.0423;-51.1727
S;Sul;RS;Rio Grande do Sul;TESB;RSJBO;JARDIM BOTANICO;230.0;RSJBO-2A;9262;-30.0423;-51.1727
S;Sul;RS;Rio Grande do Sul;TESB;RSJBOG;JBO LT GRA2;230.0;RSJBOG2A;10256;-30.0556;-51.1683
S;Sul;RS;Rio Grande do Sul;TESB;RSJBOP;JBO LT PA10;230.0;RSJBOP2A;10257;-30.0556;-51.1684
S;Sul;RS;Rio Grande do Sul;CGT ELETROSUL;RSLGR;L.GRANDE;138.0;RSLGR-1A;9594;-28.9908;-50.5568
S;Sul;RS;Rio Grande do Sul;CGT ELETROSUL;RSLGR;L.GRANDE;230.0;RSLGR-2A;1163;-28.9908;-50.5568
S;Sul;RS;Rio Grande do Sul;ETAU;RSLVE2;L.VERMELHA 2;138.0;RSLVE21A;1326;-28.1856;-51.5229
S;Sul;RS;Rio Grande do Sul;ETAU;RSLVE2;L.VERMELHA 2;230.0;RSLVE22A;1325;-28.1856;-51.5229
S;Sul;RS;Rio Grande do Sul;CPFL T;RSLAJ2;LAJEADO 2;69.0;RSLAJ20A;2081;-29.4656;-51.9845
S;Sul;RS;Rio Grande do Sul;CPFL T;RSLAJ2;LAJEADO 2;230.0;RSLAJ22A;1218;-29.4656;-51.9845
S;Sul;RS;Rio Grande do Sul;VINEYARDS;RSLAJ3;LAJEADO III;69.0;RSLAJ30A;9782;-29.1754;-51.4717
S;Sul;RS;Rio Grande do Sul;VINEYARDS;RSLAJ3;LAJEADO III;230.0;RSLAJ32A;9783;-29.1754;-51.4717
S;Sul;RS;Rio Grande do Sul;CPFL T;RSLIV2;LIVRAMENTO 2;69.0;RSLIV20A;9204;-30.8614;-55.5422
S;Sul;RS;Rio Grande do Sul;CPFL T;RSLIV2;LIVRAMENTO 2;230.0;RSLIV22A;1230;-30.8614;-55.5422
S;Sul;RS;Rio Grande do Sul;SANTANA;RSLIV3;LIVRAMENTO 3;230.0;RSLIV32A;2080;-30.7863;-55.7536
S;Sul;RS;Rio Grande do Sul;CPFL T;RSMBR;MACAMBARA;69.0;RSMBR-0A;1235;-29.1497;-56.0647
S;Sul;RS;Rio Grande do Sul;CPFL T;RSMBR;MACAMBARA;230.0;RSMBR-2A;1225;-29.1497;-56.0647
S;Sul;RS;Rio Grande do Sul;SANTANA;RSMBR3;MACAMBARA 3;230.0;RSMBR32A;9970;-29.1575;-56.0639
S;Sul;RS;Rio Grande do Sul;CGT ELETROSUL;RSMRO;MARMELEIRO 2;500.0;RSMRO-5A;9820;-33.1395;-52.9900
S;Sul;RS;Rio Grande do Sul;CGT ELETROSUL;RSMIS;MISSOES;69.0;RSMIS-0A;2079;-28.3883;-54.9327
S;Sul;RS;Rio Grande do Sul;CGT ELETROSUL;RSMIS;MISSOES;230.0;RSMIS-2A;2078;-28.3883;-54.9327
S;Sul;RS;Rio Grande do Sul;CGT ELETROSUL;RSMCL;MONTE CLARO;230.0;RSMCL-2A;963;-29.0133;-51.5356
S;Sul;RS;Rio Grande do Sul;CGT ELETROSUL;RSNPE2;N.PETROPOLIS2;69.0;RSNPE20A;9548;-29.3518;-51.0034
S;Sul;RS;Rio Grande do Sul;CGT ELETROSUL;RSNPE2;N.PETROPOLIS2;230.0;RSNPE22A;9547;-29.3518;-51.0034
S;Sul;RS;Rio Grande do Sul;CPFL T;RSNPR2;NOVA PRATA 2;69.0;RSNPR20A;1226;-28.8053;-51.6122
S;Sul;RS;Rio Grande do Sul;CPFL T;RSNPR2;NOVA PRATA 2;230.0;RSNPR22A;1228;-28.8053;-51.6122
S;Sul;RS;Rio Grande do Sul;CGT ELETROSUL;RSPOL;NOVA STA RITA;230.0;RSPOL-2A;980;-29.8233;-51.3352
S;Sul;RS;Rio Grande do Sul;CGT ELETROSUL;RSPOL;NOVA STA RITA;500.0;RSPOL-5A;979;-29.8233;-51.3352
S;Sul;RS;Rio Grande do Sul;CPFL T;RSOSO2;OSORIO 2;69.0;RSOSO20A;1232;-29.8950;-50.3139
S;Sul;RS;Rio Grande do Sul;CPFL T;RSOSO2;OSORIO 2;230.0;RSOSO22A;1231;-29.8950;-50.3139
S;Sul;RS;Rio Grande do Sul;CPFL SUL II;RSOSO3;OSORIO 3;230.0;RSOSO32A;9901;-29.9064;-50.3171
S;Sul;RS;Rio Grande do Sul;CPFL T;RSPA12;P ALEGRE 12.D;69.0;RSPA120A;9247;;
S;Sul;RS;Rio Grande do Sul;CPFL T;RSPPE;P.PETROQUIMIC;69.0;RSPPE-0A;2077;-29.8692;-51.3881
S;Sul;RS;Rio Grande do Sul;CPFL T;RSPPE;P.PETROQUIMIC;230.0;RSPPE-2A;1204;-29.8692;-51.3881
S;Sul;RS;Rio Grande do Sul;CGT ELETROSUL;RSPFU;PASSO FUNDO;138.0;RSPFU-1A;1042;-27.4831;-52.7181
S;Sul;RS;Rio Grande do Sul;CGT ELETROSUL;RSPFU;PASSO FUNDO;230.0;RSPFU-2A;1041;-27.4831;-52.7181
S;Sul;RS;Rio Grande do Sul;CSN;RSUPRE;PASSO REAL;138.0;RSUPRE1A;1242;-29.0170;-53.1900
S;Sul;RS;Rio Grande do Sul;CSN;RSUPRE;PASSO REAL;230.0;RSUPRE2A;1243;-29.0170;-53.1900
S;Sul;RS;Rio Grande do Sul;CPFL T;RSPEL3;PELOTAS3;138.0;RSPEL31A;1240;-31.7269;-52.4069
S;Sul;RS;Rio Grande do Sul;CPFL T;RSPEL3;PELOTAS3;230.0;RSPEL32A;1236;-31.7269;-52.4069
S;Sul;RS;Rio Grande do Sul;CPFL T;RSPAL8;PORTO ALEGRE8;69.0;RSPAL80A;1271;-30.0083;-51.1406
S;Sul;RS;Rio Grande do Sul;CPFL T;RSPAL8;PORTO ALEGRE8;230.0;RSPAL82A;1264;-30.0083;-51.1406
S;Sul;RS;Rio Grande do Sul;CPFL T;RSPAL9;PORTO ALEGRE9;69.0;RSPAL90A;1266;-29.9711;-51.1958
S;Sul;RS;Rio Grande do Sul;CPFL T;RSPAL9;PORTO ALEGRE9;230.0;RSPAL92A;1267;-29.9711;-51.1958
S;Sul;RS;Rio Grande do Sul;CPFL SUL II;RSPA01;PORTOALEGRE 1;69.0;RSPA010A;9962;-30.0165;-51.1712
S;Sul;RS;Rio Grande do Sul;CPFL SUL II;RSPA01;PORTOALEGRE 1;230.0;RSPA012A;9961;-30.0165;-51.1712
S;Sul;RS;Rio Grande do Sul;MEZ 5 ENERGIA;RSPAL4;PORTOALEGRE 4;230.0;RSPAL42A;1259;-30.0469;-51.2282
S;Sul;RS;Rio Grande do Sul;CPFL T;RSPA10;PORTOALEGRE10;69.0;RSPA100C;1269;-30.0458;-51.1961
S;Sul;RS;Rio Grande do Sul;CPFL T;RSPA10;PORTOALEGRE10;230.0;RSPA102A;1268;-30.0458;-51.1961
S;Sul;RS;Rio Grande do Sul;CPFL T;RSPA13;PORTOALEGRE13;230.0;RSPA132A;1270;-30.0947;-51.2253
S;Sul;RS;Rio Grande do Sul;CPFL T;RSPAL6;PORTOALEGRE6;69.0;RSPAL60A;1262;-30.0633;-51.1431
S;Sul;RS;Rio Grande do Sul;CPFL T;RSPAL6;PORTOALEGRE6;230.0;RSPAL62A;1263;-30.0633;-51.1431
S;Sul;RS;Rio Grande do Sul;CGT ELETROSUL;RSPNO;POVO NOVO;230.0;RSPNO-2A;9819;-31.9295;-52.3410
S;Sul;RS;Rio Grande do Sul;CGT ELETROSUL;RSPNO;POVO NOVO;500.0;RSPNO-5A;9818;-31.9295;-52.3410
S;Sul;RS;Rio Grande do Sul;CPFL T;RSPME;PRE.MEDICI;138.0;RSPME-1A;1238;-31.5522;-53.6809
S;Sul;RS;Rio Grande do Sul;CPFL T;RSPME;PRE.MEDICI;230.0;RSPME-2A;1239;-31.5522;-53.6809
S;Sul;RS;Rio Grande do Sul;CPFL T;RSQUI;QUINTA;69.0;RSQUI-0A;1245;-32.0753;-52.2672
S;Sul;RS;Rio Grande do Sul;CPFL T;RSQUI;QUINTA;138.0;RSQUI-1A;1247;-32.0753;-52.2672
S;Sul;RS;Rio Grande do Sul;CPFL T;RSQUI;QUINTA;230.0;RSQUI-2A;1246;-32.0753;-52.2672
S;Sul;RS;Rio Grande do Sul;TESB;RSRES;RESTINGA;69.0;RSRES-0A;9303;-30.1243;-51.1635
S;Sul;RS;Rio Grande do Sul;TESB;RSRES;RESTINGA;230.0;RSRES-2A;9302;-30.1243;-51.1635
S;Sul;RS;Rio Grande do Sul;CGT ELETROSUL;RSSVP;S V PALMAR 2;138.0;RSSVP-1A;9823;-33.4753;-53.3006
S;Sul;RS;Rio Grande do Sul;CGT ELETROSUL;RSSVP;S V PALMAR 2;500.0;RSSVP-5A;9822;-33.4753;-53.3006
S;Sul;RS;Rio Grande do Sul;CPFL T;RSSVI;S.VICENTE SUL;69.0;RSSVI-0A;1289;-29.6939;-54.6958
S;Sul;RS;Rio Grande do Sul;CPFL T;RSSVI;S.VICENTE SUL;230.0;RSSVI-2A;1286;-29.6939;-54.6958
S;Sul;RS;Rio Grande do Sul;CPFL T;RSSCR1;SANTA CRUZ1;69.0;RSSCR10A;2088;-29.7125;-52.5472
S;Sul;RS;Rio Grande do Sul;CPFL T;RSSCR1;SANTA CRUZ1;230.0;RSSCR12A;1256;-29.7125;-52.5472
S;Sul;RS;Rio Grande do Sul;CPFL T;RSSMA3;SANTA MARIA 3;69.0;RSSMA30A;2087;-29.6811;-53.8758
S;Sul;RS;Rio Grande do Sul;CPFL T;RSSMA3;SANTA MARIA 3;138.0;RSSMA31A;1383;-29.6811;-53.8758
S;Sul;RS;Rio Grande do Sul;CPFL T;RSSMA3;SANTA MARIA 3;230.0;RSSMA32A;1278;-29.6811;-53.8758
S;Sul;RS;Rio Grande do Sul;CPFL T;RSSMT;SANTA MARTA;69.0;RSSMT-0A;1279;-28.2833;-52.4286
S;Sul;RS;Rio Grande do Sul;CPFL T;RSSMT;SANTA MARTA;138.0;RSSMT-1A;1275;-28.2833;-52.4286
S;Sul;RS;Rio Grande do Sul;CPFL T;RSSMT;SANTA MARTA;230.0;RSSMT-2A;1281;-28.2833;-52.4286
S;Sul;RS;Rio Grande do Sul;CPFL T;RSSRO;SANTA ROSA 1;69.0;RSSRO-0A;1282;-27.8758;-54.4569
S;Sul;RS;Rio Grande do Sul;CPFL T;RSSRO;SANTA ROSA 1;230.0;RSSRO-2A;1283;-27.8758;-54.4569
S;Sul;RS;Rio Grande do Sul;CGT ELETROSUL;RSSTA;SANTO ANGELO;230.0;RSSTA-2A;1046;-28.2801;-54.3261
S;Sul;RS;Rio Grande do Sul;CGT ELETROSUL;RSSTA;SANTO ANGELO;500.0;RSSTA-5A;1045;-28.2801;-54.3261
S;Sul;RS;Rio Grande do Sul;CPFL T;RSSAG2;SANTO ANGELO2;69.0;RSSAG20A;1251;-28.3033;-54.2856
S;Sul;RS;Rio Grande do Sul;CPFL T;RSSAG2;SANTO ANGELO2;230.0;RSSAG22A;1250;-28.3033;-54.2856
S;Sul;RS;Rio Grande do Sul;CPFL T;RSSBO2;SAO BORJA2;69.0;RSSBO20A;1253;-28.6889;-55.9958
S;Sul;RS;Rio Grande do Sul;CPFL T;RSSBO2;SAO BORJA2;230.0;RSSBO22A;1254;-28.6889;-55.9958
S;Sul;RS;Rio Grande do Sul;CPFL T;RSSCH;SCHARLAU;230.0;RSSCH-2A;2086;-29.7197;-51.1514
S;Sul;RS;Rio Grande do Sul;CPFL T;RSSCH;SCHARLAU;230.0;RSSCH-2B;91013;-29.7197;-51.1514
S;Sul;RS;Rio Grande do Sul;IE SUL;RSSCH2;SCHARLAU 2;138.0;RSSCH21C;92280;-29.7173;-51.1507
S;Sul;RS;Rio Grande do Sul;IE SUL;RSSCH2;SCHARLAU 2;138.0;RSSCH21A;94135;-29.7173;-51.1507
S;Sul;RS;Rio Grande do Sul;IE SUL;RSSCH2;SCHARLAU 2;138.0;RSSCH21B;92279;-29.7173;-51.1507
S;Sul;RS;Rio Grande do Sul;IE SUL;RSSCH2;SCHARLAU 2;230.0;RSSCH22A;9780;-29.7173;-51.1507
S;Sul;RS;Rio Grande do Sul;CPFL T;RSTPR2;TAPERA 2;69.0;RSTPR20A;1292;-28.6736;-52.8681
S;Sul;RS;Rio Grande do Sul;CPFL T;RSTPR2;TAPERA 2;230.0;RSTPR22A;1291;-28.6736;-52.8681
S;Sul;RS;Rio Grande do Sul;CPFL T;RSTAQ;TAQUARA;138.0;RSTAQ-1A;2094;-29.6556;-50.7922
S;Sul;RS;Rio Grande do Sul;CPFL T;RSTAQ;TAQUARA;230.0;RSTAQ-2A;1249;-29.6556;-50.7922
S;Sul;RS;Rio Grande do Sul;EDP LITORAL SUL;RSTOR2;TORRES 2;69.0;RSTOR20A;9694;-29.3110;-49.8040
S;Sul;RS;Rio Grande do Sul;EDP LITORAL SUL;RSTOR2;TORRES 2;230.0;RSTOR22A;9693;-29.3110;-49.8040
S;Sul;RS;Rio Grande do Sul;DFESA;RSUDFR;U.D.FRANCISCA;230.0;RSUDFR2A;1223;-29.4491;-53.2850
S;Sul;RS;Rio Grande do Sul;CERAN;RSUHMC;U.MONTE CLARO;230.0;RSUHMC2A;1161;-29.0308;-51.5213
S;Sul;RS;Rio Grande do Sul;CPFL T;RSUTUR;U.URUGUAIANA;230.0;RSUTUR2A;1294;-29.7599;-56.9905
S;Sul;RS;Rio Grande do Sul;CPFL T;RSURU5;URUGUAIANA5;69.0;RSURU50A;1295;-29.8075;-57.0033
S;Sul;RS;Rio Grande do Sul;CPFL T;RSURU5;URUGUAIANA5;230.0;RSURU52A;1296;-29.8075;-57.0033
S;Sul;RS;Rio Grande do Sul;PAMPA SUL;RSUTMW;UTE PAMPA SUL;500.0;RSUTMW5A;997;-31.4518;-53.7777
S;Sul;RS;Rio Grande do Sul;CPFL T;RSVAI;V.AIRES;69.0;RSVAI-0A;1298;-29.6336;-52.1553
S;Sul;RS;Rio Grande do Sul;CPFL T;RSVAI;V.AIRES;230.0;RSVAI-2A;1299;-29.6336;-52.1553
S;Sul;RS;Rio Grande do Sul;TESB;RSVIA3;VIAMAO 3;69.0;RSVIA30A;9264;-30.0362;-51.0634
S;Sul;RS;Rio Grande do Sul;TESB;RSVIA3;VIAMAO 3;230.0;RSVIA32A;9263;-30.0362;-51.0634
S;Sul;RS;Rio Grande do Sul;CPFL SUL II;RSVMA;VILA MARIA;138.0;RSVMA-1A;9921;-28.5546;-52.0821
S;Sul;RS;Rio Grande do Sul;CPFL SUL II;RSVMA;VILA MARIA;230.0;RSVMA-2A;9920;-28.5546;-52.0821
S;Sul;RS;Rio Grande do Sul;VINEYARDS;RSVIN;VINHEDOS;69.0;RSVIN-0A;9837;-29.4372;-51.9020
S;Sul;RS;Rio Grande do Sul;VINEYARDS;RSVIN;VINHEDOS;230.0;RSVIN-2A;9836;-29.4372;-51.9020
S;Sul;SC;Santa Catarina;ETSE;SCATA;ABDON BATISTA;230.0;SCATA-2A;9739;-27.5713;-51.0715
S;Sul;SC;Santa Catarina;ETSE;SCATA;ABDON BATISTA;500.0;SCATA-5A;9738;-27.5713;-51.0715
S;Sul;SC;Santa Catarina;ETAU;SCBGR;BARRA GRANDE;230.0;SCBGR-2A;936;-27.7692;-51.1844
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCBIG;BIGUACU;138.0;SCBIG-1A;948;-27.4847;-48.7326
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCBIG;BIGUACU;230.0;SCBIG-2A;947;-27.4847;-48.7326
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCBIG;BIGUACU;500.0;SCBIG-5A;946;-27.4847;-48.7326
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCBLU;BLUMENAU;138.0;SCBLU-1A;940;-26.7806;-49.0803
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCBLU;BLUMENAU;230.0;SCBLU-2A;939;-26.7806;-49.0803
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCBLU;BLUMENAU;500.0;SCBLU-5A;938;-26.7806;-49.0803
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCCNO;C.NOVOS;138.0;SCCNO-1A;958;-27.5395;-51.4175
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCCNO;C.NOVOS;230.0;SCCNO-2A;956;-27.5395;-51.4175
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCCNO;C.NOVOS;500.0;SCCNO-5A;955;-27.5395;-51.4175
S;Sul;SC;Santa Catarina;CELESC;SCCIS;CANOINHAS CSC;138.0;SCCIS-1A;2725;-26.2614;-50.6432
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCCAN;CANOINHAS ESU;138.0;SCCAN-1C;92342;-26.1972;-50.4031
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCCAN;CANOINHAS ESU;138.0;SCCAN-1A;92340;-26.1972;-50.4031
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCCAN;CANOINHAS ESU;138.0;SCCAN-1B;92341;-26.1972;-50.4031
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCCAN;CANOINHAS ESU;230.0;SCCAN-2A;943;-26.1972;-50.4031
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCFIL;DESTERRO;138.0;SCFIL-1A;2706;-27.6705;-48.5141
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCFIL;DESTERRO;230.0;SCFIL-2A;945;-27.6705;-48.5141
S;Sul;SC;Santa Catarina;CELESC;SCFCA;FLOR. CAPOEIRAS;138.0;SCFCA-1A;9991;;
S;Sul;SC;Santa Catarina;IE SUL;SCFHA;FORQUILHINHA;69.0;SCFHA-0A;2749;-28.7514;-49.5235
S;Sul;SC;Santa Catarina;IE SUL;SCFHA;FORQUILHINHA;230.0;SCFHA-2A;961;-28.7514;-49.5235
S;Sul;SC;Santa Catarina;ETSE;SCGAS2;GASPAR 2;138.0;SCGAS21A;9534;-26.8746;-49.0212
S;Sul;SC;Santa Catarina;ETSE;SCGAS2;GASPAR 2;230.0;SCGAS22A;9533;-26.8746;-49.0212
S;Sul;SC;Santa Catarina;ETSE;SCGAS2;GASPAR 2;500.0;SCGAS25A;10081;-26.8746;-49.0212
S;Sul;SC;Santa Catarina;VALE DO ITAJAI;SCIND;INDAIAL;138.0;SCIND-1A;10095;-26.9028;-49.2745
S;Sul;SC;Santa Catarina;VALE DO ITAJAI;SCIND;INDAIAL;230.0;SCIND-2A;10094;-26.9028;-49.2745
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCYTA;ITA;230.0;SCYTA-2A;10212;-27.2726;-52.4061
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCYTA;ITA;500.0;SCYTA-5A;995;-27.2726;-52.4061
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCITJ;ITAJAI;138.0;SCITJ-1A;992;-26.9730;-48.7814
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCITJ;ITAJAI;230.0;SCITJ-2A;991;-26.9730;-48.7814
S;Sul;SC;Santa Catarina;VALE DO ITAJAI;SCITJ2;ITAJAI 2;138.0;SCITJ21A;10071;-26.9633;-48.6997
S;Sul;SC;Santa Catarina;VALE DO ITAJAI;SCITJ2;ITAJAI 2;230.0;SCITJ22A;10070;-26.9633;-48.6997
S;Sul;SC;Santa Catarina;VALE DO ITAJAI;SCITJ2;ITAJAI 2;500.0;SCITJ25B;10069;-26.9633;-48.6997
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCJLA;J.LACERDA-A;69.0;SCJLA-0A;1008;-28.4489;-48.9697
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCJLA;J.LACERDA-A;138.0;SCJLA-1A;1007;-28.4489;-48.9697
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCJLA;J.LACERDA-A;230.0;SCJLA-2A;1006;-28.4489;-48.9697
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCJLB;J.LACERDA-B;230.0;SCJLB-2A;1010;-28.4560;-48.9697
S;Sul;SC;Santa Catarina;VALE DO ITAJAI;SCJGSL;JARAGUA DO SUL;138.0;SCJGSL1A;10088;-26.4368;-49.1645
S;Sul;SC;Santa Catarina;VALE DO ITAJAI;SCJGSL;JARAGUA DO SUL;230.0;SCJGSL2A;10087;-26.4368;-49.1645
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCJNO;JOINV.NORTE;138.0;SCJNO-1A;2724;-26.2518;-48.9012
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCJNO;JOINV.NORTE;230.0;SCJNO-2A;1020;-26.2518;-48.9012
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCJOI;JOINVILLE;69.0;SCJOI-0A;1017;-26.2919;-48.8867
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCJOI;JOINVILLE;138.0;SCJOI-1A;1016;-26.2919;-48.8867
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCJOI;JOINVILLE;230.0;SCJOI-2A;1015;-26.2919;-48.8867
S;Sul;SC;Santa Catarina;VALE DO ITAJAI;SCJINS;JOINVILLE SUL;500.0;SCJINS5B;10055;-26.3902;-48.9480
S;Sul;SC;Santa Catarina;STC;SCLAG;LAGES;138.0;SCLAG-1A;2805;-27.7563;-50.3368
S;Sul;SC;Santa Catarina;STC;SCLAG;LAGES;230.0;SCLAG-2A;950;-27.7563;-50.3368
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCMCH;MACHADINHO;500.0;SCMCH-5A;1030;-27.5277;-51.7900
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCPAL;PALHOCA  ESU;138.0;SCPAL-1A;1035;-27.6419;-48.6906
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCPAL;PALHOCA  ESU;230.0;SCPAL-2A;1034;-27.6419;-48.6906
S;Sul;SC;Santa Catarina;CGT ELETROSUL;PRPIN;PINHALZINHO 2;138.0;PRPIN-1A;9841;-26.8209;-53.0236
S;Sul;SC;Santa Catarina;CGT ELETROSUL;PRPIN;PINHALZINHO 2;230.0;PRPIN-2A;9840;-26.8209;-53.0236
S;Sul;SC;Santa Catarina;IE BIGUAÇU;SCRTN;RATONES;138.0;SCRTN-1A;9993;-27.4840;-48.5016
S;Sul;SC;Santa Catarina;IE BIGUAÇU;SCRTN;RATONES;230.0;SCRTN-2A;9992;-27.4840;-48.5016
S;Sul;SC;Santa Catarina;STC;SCRSU;RIO DO SUL;138.0;SCRSU-1A;2847;-27.1639;-49.6090
S;Sul;SC;Santa Catarina;STC;SCRSU;RIO DO SUL;230.0;SCRSU-2A;949;-27.1639;-49.6090
S;Sul;SC;Santa Catarina;CESAP;SCUHSP;SALTO PILAO;138.0;SCUHSP1A;2864;-27.1359;-49.5183
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCSID;SIDEROPOL.ESU;69.0;SCSID-0A;1058;-28.6019;-49.4117
S;Sul;SC;Santa Catarina;CGT ELETROSUL;SCSID;SIDEROPOL.ESU;230.0;SCSID-2A;1057;-28.6019;-49.4117
S;Sul;SC;Santa Catarina;EDP ALIANCA;SCSID2;SIDEROPOLIS 2;230.0;SCSID22A;1056;-28.5559;-49.4101
S;Sul;SC;Santa Catarina;EDP ALIANCA;SCSID2;SIDEROPOLIS 2;500.0;SCSID25A;1055;-28.5559;-49.4101
S;Sul;SC;Santa Catarina;EDP LITORAL SUL;SCTSU;TUBARAO SUL;69.0;SCTSU-0A;1065;-28.5410;-49.1030
S;Sul;SC;Santa Catarina;EDP LITORAL SUL;SCTSU;TUBARAO SUL;138.0;SCTSU-1A;1064;-28.5410;-49.1030
S;Sul;SC;Santa Catarina;EDP LITORAL SUL;SCTSU;TUBARAO SUL;230.0;SCTSU-2A;1063;-28.5410;-49.1030
S;Sul;SC;Santa Catarina;ENERCAN;SCUHCN;U.C NOVOS;230.0;SCUHCN2A;953;-27.6041;-51.3271
S;Sul;SC;Santa Catarina;ENGIE;SCUHIT;U.ITA;500.0;SCUHIT5A;996;-27.2767;-52.3822
S;Sul;SC;Santa Catarina;DIAMANTE GERAÇÃO;SCUTLA;U.JLACERDA A;138.0;SCUTLA1A;94250;-28.4542;-48.9691
S;Sul;SC;Santa Catarina;DIAMANTE GERAÇÃO;SCUTLA;U.JLACERDA A;138.0;SCUTLA1C;94252;-28.4542;-48.9691
S;Sul;SC;Santa Catarina;DIAMANTE GERAÇÃO;SCUTLB;U.JLACERDA B;230.0;SCUTLB2A;94256;-28.4542;-48.9691
S;Sul;SC;Santa Catarina;DIAMANTE GERAÇÃO;SCUTLC;U.JLACERDA C;230.0;SCUTLC2A;1011;-28.4542;-48.9691
